,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
10352,0.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.17829457364341086,0.6388888888888888,0.0
10355,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.6821705426356589,0.5,0.0
10356,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
10358,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3488372093023256,0.19444444444444445,0.0
10359,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24031007751937986,0.19444444444444445,0.0
10360,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10361,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10362,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10364,0.0,1.0,0.0,0.25,0.0,0.25,0.06976744186046512,0.8333333333333334,0.0
10365,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6046511627906976,0.4444444444444444,0.0
10366,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10370,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10371,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24031007751937986,0.19444444444444445,0.0
10372,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.5658914728682171,0.8611111111111112,0.0
10373,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.9147286821705426,0.7222222222222222,0.0
10377,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3488372093023256,0.19444444444444445,0.0
10380,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.32558139534883723,0.75,0.0
10381,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10383,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
10386,1.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10388,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.06201550387596899,0.19444444444444445,0.0
10390,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.19444444444444445,0.0
10394,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5503875968992248,0.19444444444444445,0.0
10395,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
10396,0.0,1.0,1.0,0.25,0.16666666666666666,0.4166666666666667,0.5736434108527132,0.3333333333333333,1.0
10397,0.0,1.0,1.0,0.25,0.8333333333333334,0.25,0.49612403100775193,0.5277777777777778,0.0
10399,1.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
10400,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
10407,0.0,1.0,0.0,0.25,1.0,0.3333333333333333,0.3953488372093023,0.19444444444444445,1.0
10416,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.46511627906976744,0.8611111111111112,0.0
10417,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.11627906976744186,0.6388888888888888,0.0
10418,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.25,0.0
10420,0.0,0.0,0.0,0.25,0.3333333333333333,0.16666666666666666,0.6046511627906976,0.6388888888888888,0.0
10425,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.1111111111111111,0.0
10428,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.8611111111111112,0.0
10429,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.5271317829457365,0.5,0.0
10430,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.027777777777777776,0.0
10431,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.3023255813953488,0.5,0.0
10434,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
10435,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10437,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10438,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10439,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.2248062015503876,0.5,0.0
10440,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.8611111111111112,0.0
10441,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.14728682170542637,0.1111111111111111,0.0
10443,0.0,1.0,1.0,0.75,0.0,0.3333333333333333,0.3875968992248062,0.027777777777777776,0.0
10444,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
10448,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
10449,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.23255813953488372,0.5,0.0
10450,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5968992248062015,0.3333333333333333,0.0
10451,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.16279069767441862,0.5,0.0
10452,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10453,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.2222222222222222,0.0
10455,0.0,1.0,1.0,0.0,1.0,0.08333333333333333,0.24031007751937986,0.9722222222222222,0.0
10457,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10458,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4496124031007752,0.4722222222222222,0.0
10460,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
10463,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.49612403100775193,0.5277777777777778,0.0
10464,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10465,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17829457364341086,0.7222222222222222,0.0
10469,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6821705426356589,0.25,0.0
10470,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
10471,0.0,1.0,0.0,0.25,1.0,0.08333333333333333,0.40310077519379844,0.4722222222222222,0.0
10472,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10474,0.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.17829457364341086,0.5,0.0
10475,0.0,1.0,0.0,0.25,0.0,0.75,0.4418604651162791,0.8611111111111112,0.0
10478,0.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.5271317829457365,0.5,0.0
10479,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.06201550387596899,0.19444444444444445,0.0
10481,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
10482,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.16279069767441862,0.3333333333333333,1.0
10485,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
10487,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
10488,0.0,1.0,0.0,0.25,1.0,0.08333333333333333,0.5736434108527132,0.7222222222222222,0.0
10489,0.0,1.0,1.0,0.25,0.0,0.0,0.8217054263565892,0.5,0.0
10490,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3875968992248062,0.4444444444444444,0.0
10492,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.17829457364341086,0.0,0.0
10494,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10495,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
10496,0.0,1.0,1.0,0.25,0.0,0.5833333333333334,0.8604651162790697,0.8611111111111112,0.0
10497,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.8062015503875969,1.0,0.0
10500,0.0,1.0,0.0,0.25,0.0,0.75,0.3023255813953488,0.19444444444444445,0.0
10505,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
10506,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.8062015503875969,1.0,0.0
10507,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10508,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.5,0.0
10509,1.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10510,0.0,1.0,1.0,0.25,0.8333333333333334,0.0,0.5968992248062015,0.8611111111111112,0.0
10511,0.0,0.0,0.0,0.25,0.0,0.0,0.3875968992248062,0.5,0.0
10513,0.0,1.0,1.0,0.0,0.8333333333333334,0.75,0.46511627906976744,0.25,0.0
10515,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10517,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.17829457364341086,0.6388888888888888,0.0
10522,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
10523,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5555555555555556,0.0
10524,0.0,1.0,1.0,0.25,0.0,0.4166666666666667,0.17054263565891473,1.0,0.0
10526,0.0,1.0,0.0,0.25,0.0,0.0,0.046511627906976744,0.0,0.0
10528,0.0,1.0,1.0,0.25,1.0,0.75,0.17054263565891473,0.3333333333333333,0.0
10529,0.0,1.0,0.0,0.25,0.0,0.4166666666666667,0.18604651162790697,0.3333333333333333,0.0
10530,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10533,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.5891472868217055,0.1388888888888889,0.0
10536,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10537,0.0,1.0,1.0,0.75,0.0,0.0,0.5736434108527132,0.08333333333333333,0.0
10539,0.0,1.0,1.0,1.0,0.0,0.5833333333333334,0.08527131782945736,0.027777777777777776,0.0
10542,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.4444444444444444,0.0
10545,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.35658914728682173,0.19444444444444445,0.0
10546,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.6666666666666666,0.0
10548,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.40310077519379844,0.027777777777777776,0.0
10550,0.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10551,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.1388888888888889,0.0
10553,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.14728682170542637,0.08333333333333333,0.0
10556,0.0,1.0,0.0,0.25,0.3333333333333333,0.75,0.4418604651162791,0.6388888888888888,0.0
10559,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.8055555555555556,0.0
10560,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.34108527131782945,0.6111111111111112,0.0
10561,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.17829457364341086,0.6944444444444444,0.0
10562,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10563,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10564,0.0,1.0,1.0,0.25,0.16666666666666666,0.4166666666666667,0.9147286821705426,0.3333333333333333,1.0
10568,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.1111111111111111,0.0
10570,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4418604651162791,0.5,0.0
10574,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.2558139534883721,0.3333333333333333,0.0
10576,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.25,0.0
10577,0.0,1.0,0.0,0.25,0.3333333333333333,0.16666666666666666,0.3178294573643411,0.5833333333333334,0.0
10578,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.2558139534883721,0.3333333333333333,0.0
10579,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.5,0.0
10581,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.6046511627906976,0.4444444444444444,0.0
10583,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5271317829457365,0.5555555555555556,0.0
10584,0.0,1.0,1.0,0.0,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.16666666666666666,0.0
10587,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.5116279069767442,0.6388888888888888,0.0
10589,0.0,0.0,0.0,0.25,0.0,0.0,0.3953488372093023,0.5555555555555556,0.0
10591,0.0,1.0,0.0,1.0,0.8333333333333334,0.3333333333333333,0.8604651162790697,0.027777777777777776,0.0
10593,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10594,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.6046511627906976,0.4444444444444444,0.0
10597,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.16279069767441862,0.5,0.0
10598,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
10599,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.17829457364341086,0.5,0.0
10601,0.0,1.0,1.0,0.25,0.0,0.0,0.3875968992248062,0.9722222222222222,0.0
10603,0.0,0.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.17054263565891473,0.5,0.0
10604,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.19444444444444445,0.0
10606,0.0,1.0,0.0,0.25,0.5,0.08333333333333333,0.5736434108527132,0.5555555555555556,0.0
10607,0.0,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.24806201550387597,0.3333333333333333,0.0
10608,0.0,0.0,0.0,0.25,0.0,0.75,0.4418604651162791,0.3333333333333333,0.0
10611,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.9069767441860465,0.4722222222222222,0.0
10615,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
10620,0.0,1.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.18604651162790697,0.3333333333333333,0.0
10623,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
10627,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.5,0.0
10628,0.0,1.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.24806201550387597,0.3333333333333333,0.0
10629,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.7906976744186046,0.75,0.0
10630,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
10632,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5271317829457365,0.6111111111111112,0.0
10637,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.9534883720930233,0.5,0.0
10638,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.5,0.0
10639,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
10640,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5813953488372093,0.7222222222222222,0.0
10642,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.3798449612403101,0.3055555555555556,0.0
10648,0.0,1.0,0.0,0.25,0.0,0.75,0.3023255813953488,0.19444444444444445,0.0
10651,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.6111111111111112,0.0
10655,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10656,0.0,1.0,0.0,0.25,1.0,0.16666666666666666,0.3643410852713178,0.08333333333333333,0.0
10657,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.14728682170542637,0.08333333333333333,0.0
10662,0.0,1.0,0.0,0.25,0.3333333333333333,0.4166666666666667,0.6744186046511628,0.3333333333333333,1.0
10663,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.25,0.0
10665,1.0,1.0,1.0,0.0,1.0,0.75,0.17054263565891473,0.8611111111111112,0.0
10666,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.7596899224806202,0.6944444444444444,0.0
10668,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.027777777777777776,0.0
10670,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.4418604651162791,0.5,0.0
10671,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.7906976744186046,0.6111111111111112,0.0
10672,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.3611111111111111,0.0
10674,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.046511627906976744,0.0,0.0
10676,1.0,1.0,1.0,0.0,1.0,0.75,0.17054263565891473,0.8611111111111112,0.0
10680,1.0,1.0,1.0,0.0,1.0,0.75,0.17054263565891473,0.8611111111111112,0.0
10681,1.0,1.0,1.0,0.0,1.0,0.75,0.17054263565891473,0.8611111111111112,0.0
10683,0.0,1.0,1.0,0.25,0.0,0.75,0.4496124031007752,0.2222222222222222,0.0
10684,1.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
10686,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
10692,0.0,1.0,0.0,0.25,0.8333333333333334,0.25,0.49612403100775193,0.5277777777777778,0.0
10697,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
10700,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.24806201550387597,0.5,0.0
10701,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.9147286821705426,0.4722222222222222,0.0
10702,0.0,1.0,0.0,0.25,0.8333333333333334,0.25,0.6589147286821705,0.5,0.0
10703,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10706,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
10707,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.17054263565891473,0.5,0.0
10708,0.0,1.0,0.0,0.25,1.0,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
10709,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
10712,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.6111111111111112,0.0
10713,0.0,1.0,1.0,0.25,1.0,0.75,0.4418604651162791,0.3333333333333333,0.0
10714,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10715,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
10717,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
10718,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.8611111111111112,0.0
10720,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.9689922480620154,0.5,0.0
10721,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.4418604651162791,0.5,0.0
10724,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.21705426356589147,0.3333333333333333,0.0
10725,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
10729,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
10730,0.0,1.0,1.0,0.25,0.0,0.75,0.3875968992248062,0.8611111111111112,0.0
10732,1.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
10733,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3178294573643411,0.19444444444444445,0.0
10734,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10735,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10736,0.0,1.0,0.0,0.75,0.3333333333333333,0.5833333333333334,0.6434108527131783,0.3055555555555556,0.0
10738,0.0,0.0,1.0,0.25,0.0,0.75,0.46511627906976744,0.5,0.0
10739,0.0,1.0,0.0,0.25,0.8333333333333334,0.5,0.37209302325581395,0.5,0.0
10743,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3488372093023256,0.19444444444444445,0.0
10744,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.7222222222222222,0.0
10746,0.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.8604651162790697,0.19444444444444445,0.0
10748,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.1937984496124031,0.5555555555555556,0.0
10749,0.0,1.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
10750,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4496124031007752,0.19444444444444445,0.0
10752,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10757,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10758,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10759,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.19444444444444445,0.0
10760,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10761,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10762,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
10764,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.17054263565891473,0.19444444444444445,0.0
10765,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4496124031007752,0.19444444444444445,0.0
10769,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.35658914728682173,0.19444444444444445,0.0
10770,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10771,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5555555555555556,0.0
10772,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10773,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.15503875968992248,0.19444444444444445,0.0
10774,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.40310077519379844,0.8611111111111112,0.0
10775,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
10778,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.027777777777777776,0.0
10779,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
10782,0.0,1.0,1.0,0.25,0.16666666666666666,0.4166666666666667,0.4418604651162791,0.8611111111111112,0.0
10783,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
10784,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
